37.4353, 25.2698
37.4381, 25.272
37.4447, 25.2529
37.4283, 25.256
37.433, 25.2745
37.4264, 25.2209
37.4309, 25.2429
37.4338, 25.2609
37.4401, 25.2601
37.4245, 25.2516
37.4332, 25.2483
37.4286, 25.2655
37.44, 25.2625
37.4312, 25.2832
37.4449, 25.233
37.4262, 25.2537
37.4387, 25.2421
37.4291, 25.2427
37.4385, 25.2296
37.4235, 25.2682
37.4385, 25.2512
37.4303, 25.2256
37.4241, 25.2724
37.4266, 25.2523
37.4347, 25.2668
37.438, 25.2731
37.4375, 25.2428
37.4249, 25.2404
37.4404, 25.2279
37.3842, 25.2109
37.445, 25.2591
37.4378, 25.2572
37.3691, 25.2102
37.3736, 25.215
37.4374, 25.2378
37.4366, 25.2319
37.3834, 25.2034
37.3843, 25.2076
37.371, 25.2171
37.3707, 25.2055
37.3781, 25.217
37.4266, 25.5356
37.4231, 25.5273
37.4113, 25.5108
37.4131, 25.5304
37.4271, 25.2327
37.4277, 25.513
37.4407, 25.2455
37.4313, 25.5191
37.4405, 25.2834
37.436, 25.2426
37.4305, 25.2651
37.4206, 25.2514
37.4394, 25.2842
37.4387, 25.2584
37.3839, 25.2068
37.4309, 25.2156
37.4271, 25.245
37.4327, 25.2686
37.4233, 25.2663
37.4364, 25.2417
37.4248, 25.2484
37.4317, 25.2705
37.4364, 25.2839
37.4364, 25.268
37.441, 25.2465
37.4247, 25.2162
37.4278, 25.24
37.4262, 25.2648
37.425, 25.2653
37.4232, 25.242
37.4207, 25.2452
37.4246, 25.2731
37.4315, 25.2539
37.4317, 25.2841
37.4387, 25.2281
37.4187, 25.2467
37.4352, 25.2454
37.424, 25.2315
37.4338, 25.2319
37.422, 25.2688
37.4265, 25.2431
37.4325, 25.2251
37.4206, 25.2762
37.4204, 25.2516
37.4241, 25.2721
37.4324, 25.2712
37.4308, 25.2413
37.4417, 25.2301
37.4261, 25.2315
37.4363, 25.2295
37.3842, 25.2109
37.435, 25.2563
37.423, 25.2548
37.4393, 25.2628
37.3623, 25.2139
37.3668, 25.2127
37.43, 25.2356
37.4337, 25.2266
37.3839, 25.2005
37.3834, 25.2034
37.3762, 25.2061
37.3843, 25.2076
37.3715, 25.2167
37.3796, 25.2093
37.3781, 25.217
37.4071, 25.5439
37.4186, 25.5146
37.4111, 25.5297
37.4024, 25.5106
37.4204, 25.5097
37.3987, 25.5367
37.421, 25.2278
37.4089, 25.5168
37.4422, 25.2837
37.4307, 25.2332
37.4117, 25.5224
37.4405, 25.2834
37.4299, 25.2415
37.421, 25.2608
37.4164, 25.248
37.4394, 25.2842
37.4264, 25.24
37.3839, 25.2068
37.4379, 25.2599
37.4316, 25.2159
37.4288, 25.255
37.4349, 25.2695
37.4251, 25.2661
37.418, 25.2578
37.4359, 25.2364
37.4183, 25.2414
37.4283, 25.2777
37.4226, 25.2747
37.4364, 25.2839
37.4294, 25.2675
37.4294, 25.2435
37.4247, 25.2162
37.4206, 25.2309
37.4186, 25.2695
37.4164, 25.2628
37.4417, 25.2842
37.4221, 25.2335
37.4161, 25.235
37.4208, 25.2674
37.4206, 25.252
37.4293, 25.2836
37.4321, 25.2218
37.4193, 25.231
37.4338, 25.2389
37.4214, 25.2273
37.4311, 25.2204
37.4393, 25.2834
37.4239, 25.266
37.4162, 25.2413
37.4265, 25.231
37.4215, 25.2842
37.4161, 25.2412
37.4184, 25.2677
37.4192, 25.269
37.4208, 25.2351
37.4311, 25.2258
37.4254, 25.2226
37.4333, 25.2235
37.3842, 25.2109
37.4232, 25.2667
37.4165, 25.2572
37.4312, 25.2507
37.3693, 25.2101
37.4201, 25.2317
37.4309, 25.2237
37.3839, 25.2005
37.3834, 25.2034
37.3734, 25.2174
37.3835, 25.2042
37.3843, 25.2076
37.3715, 25.2167
37.3766, 25.2099
37.3781, 25.217
37.3879, 25.5412
37.4115, 25.5162
37.3977, 25.5368
37.3927, 25.5108
37.4068, 25.5153
37.3864, 25.5456
37.4189, 25.2225
37.3917, 25.5182
37.4422, 25.2837
37.4143, 25.507
37.4304, 25.2279
37.3979, 25.5158
37.4399, 25.2822
37.4249, 25.2346
37.4364, 25.2826
37.441, 25.2786
37.4357, 25.2813
37.4166, 25.2509
37.4164, 25.248
37.4394, 25.2842
37.4216, 25.236
37.3839, 25.2068
37.4283, 25.265
37.4316, 25.2159
37.4192, 25.5104
37.4163, 25.2444
37.4191, 25.2441
37.4278, 25.2713
37.4227, 25.2565
37.4163, 25.2553
37.4294, 25.227
37.4161, 25.2379
37.4281, 25.2836
37.4204, 25.2738
37.4364, 25.2839
37.4326, 25.2694
37.4227, 25.2684
37.4258, 25.239
37.4247, 25.2162
37.4171, 25.2183
37.4161, 25.267
37.4164, 25.2628
37.4417, 25.2842
37.4164, 25.232
37.4161, 25.235
37.4192, 25.273
37.4161, 25.2542
37.4293, 25.2836
37.4195, 25.2164
37.4165, 25.2332
37.4315, 25.2328
37.4163, 25.2267
37.4194, 25.2175
37.4393, 25.2834
37.4346, 25.2552
37.4158, 25.2628
37.4162, 25.2413
37.4229, 25.2195
37.4202, 25.2846
37.4159, 25.2362
37.4153, 25.2686
37.4162, 25.2702
37.4162, 25.2328
37.4257, 25.2223
37.4207, 25.218
37.4283, 25.2234
37.3837, 25.2107
37.4164, 25.2638
37.4165, 25.2572
37.4211, 25.2528
37.369, 25.2111
37.4192, 25.2296
37.4303, 25.2164
37.3839, 25.2005
37.3834, 25.2034
37.3734, 25.2174
37.3835, 25.2042
37.3843, 25.2076
37.3715, 25.2167
37.3842, 25.2127
37.3842, 25.2008
37.3781, 25.217
37.3751, 25.5407
37.3983, 25.5168
37.3856, 25.5378
37.4113, 25.5096
37.3997, 25.5158
37.3712, 25.5531
37.4202, 25.2294
37.3789, 25.5214
37.4422, 25.2837
37.405, 25.5105
37.422, 25.224
37.3878, 25.5195
37.4327, 25.2718
37.4248, 25.2298
37.4295, 25.2846
37.4284, 25.2637
37.4292, 25.2781
37.4166, 25.2509
37.4164, 25.248
37.4381, 25.2846
37.4274, 25.2392
37.3839, 25.2068
37.4231, 25.2558
37.4319, 25.2166
37.4128, 25.5123
37.4163, 25.2444
37.4161, 25.2435
37.4188, 25.2831
37.4165, 25.2637
37.4382, 25.2357
37.4163, 25.2553
37.4164, 25.2284
37.4165, 25.2375
37.4281, 25.2836
37.4365, 25.2212
37.4159, 25.2766
37.4364, 25.2839
37.4231, 25.2665
37.4191, 25.2658
37.4213, 25.2417
37.4395, 25.2835
37.4247, 25.2162
37.4159, 25.2181
37.4161, 25.267
37.4164, 25.2628
37.4417, 25.2842
37.4164, 25.232
37.4161, 25.235
37.42, 25.2758
37.4161, 25.2542
37.4293, 25.2836
37.4195, 25.2164
37.4165, 25.2332
37.4317, 25.227
37.4162, 25.2242
37.4196, 25.2165
37.4393, 25.2834
37.4197, 25.2524
37.4158, 25.2628
37.4162, 25.2413
37.4228, 25.216
37.4202, 25.2846
37.4159, 25.2362
37.4153, 25.2686
37.4163, 25.2756
37.4162, 25.2328
37.426, 25.2161
37.4183, 25.2187
37.4236, 25.2165
37.3837, 25.2107
37.4164, 25.2638
37.4161, 25.2554
37.4161, 25.2524
37.3711, 25.2063
37.3686, 25.2169
37.4162, 25.2279
37.4303, 25.2164
37.3834, 25.2034
37.3734, 25.2174
37.3835, 25.2042
37.3842, 25.2069
37.3715, 25.2167
37.3842, 25.2127
37.3842, 25.2008
37.3781, 25.217
37.3887, 25.512
37.3743, 25.5357
37.404, 25.5104
37.3864, 25.519
37.4166, 25.2289
37.4422, 25.2837
37.3951, 25.5112
37.4172, 25.2166
37.4212, 25.2618
37.4214, 25.2302
37.4295, 25.2846
37.4205, 25.277
37.4213, 25.2838
37.4222, 25.2279
37.4164, 25.248
37.4381, 25.2846
37.4222, 25.2315
37.3839, 25.2068
37.4163, 25.2548
37.4325, 25.2161
37.4048, 25.5136
37.4163, 25.2444
37.4156, 25.2401
37.4166, 25.2814
37.4165, 25.2637
37.4275, 25.234
37.4163, 25.2553
37.4164, 25.2284
37.4165, 25.2375
37.4281, 25.2836
37.4235, 25.2162
37.4159, 25.2766
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4152, 25.2325
37.4395, 25.2835
37.4247, 25.2162
37.4159, 25.2181
37.4161, 25.267
37.4164, 25.2628
37.4417, 25.2842
37.4164, 25.232
37.4161, 25.235
37.4158, 25.2767
37.4161, 25.2542
37.4293, 25.2836
37.4195, 25.2164
37.4165, 25.2332
37.4301, 25.2217
37.4162, 25.2242
37.4304, 25.2274
37.4165, 25.2253
37.4393, 25.2834
37.4166, 25.2501
37.4158, 25.2628
37.4162, 25.2413
37.4228, 25.216
37.4202, 25.2846
37.4156, 25.2359
37.4153, 25.2686
37.4163, 25.2756
37.4162, 25.2328
37.4252, 25.2161
37.4162, 25.2173
37.4236, 25.2165
37.3837, 25.2107
37.4164, 25.2638
37.4161, 25.2554
37.4161, 25.2524
37.3686, 25.2169
37.4162, 25.2279
37.4303, 25.2164
37.3834, 25.2034
37.3734, 25.2174
37.3835, 25.2042
37.384, 25.207
37.3705, 25.2117
37.3842, 25.2127
37.3842, 25.2008
37.3793, 25.2172
37.3944, 25.5128
37.4166, 25.2289
37.4422, 25.2837
37.3855, 25.5143
37.4172, 25.2166
37.4158, 25.2556
37.4158, 25.2299
37.4295, 25.2846
37.4165, 25.2684
37.4213, 25.2838
37.4189, 25.2157
37.4164, 25.248
37.4381, 25.2846
37.4153, 25.2267
37.3839, 25.2068
37.4163, 25.2548
37.4325, 25.2161
37.3922, 25.5116
37.4163, 25.2444
37.4151, 25.2445
37.4166, 25.2814
37.4165, 25.2637
37.4234, 25.2162
37.4163, 25.2553
37.4157, 25.2324
37.4165, 25.2375
37.4284, 25.2841
37.4235, 25.2162
37.4159, 25.2766
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4152, 25.2325
37.4395, 25.2835
37.4247, 25.2162
37.4159, 25.2181
37.4161, 25.267
37.4164, 25.2628
37.4417, 25.2842
37.4164, 25.232
37.4161, 25.235
37.416, 25.2778
37.4193, 25.243
37.4293, 25.2836
37.4195, 25.2164
37.4165, 25.2332
37.4264, 25.2154
37.4162, 25.2242
37.4176, 25.2255
37.4165, 25.2253
37.4403, 25.2842
37.4166, 25.2501
37.4157, 25.2637
37.4162, 25.2413
37.4228, 25.216
37.4202, 25.2846
37.4156, 25.2359
37.4153, 25.2686
37.4163, 25.2756
37.4162, 25.2328
37.4252, 25.2161
37.416, 25.2177
37.4242, 25.2164
37.3837, 25.2107
37.4164, 25.2638
37.4153, 25.2537
37.4157, 25.2524
37.3686, 25.2169
37.4162, 25.2279
37.4303, 25.2164
37.3838, 25.2008
37.3834, 25.2034
37.3734, 25.2174
37.3835, 25.2042
37.384, 25.207
37.3674, 25.2174
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2011
37.3793, 25.2172
37.4166, 25.2289
37.4422, 25.2837
37.4186, 25.2159
37.4158, 25.2556
37.4161, 25.2316
37.4295, 25.2846
37.4165, 25.2684
37.4213, 25.2838
37.4189, 25.2157
37.4163, 25.2391
37.4381, 25.2846
37.4153, 25.2267
37.3839, 25.2068
37.4163, 25.2548
37.4325, 25.2161
37.4162, 25.2428
37.4151, 25.2445
37.4166, 25.2814
37.4165, 25.2637
37.4249, 25.223
37.4163, 25.2553
37.4157, 25.2324
37.4165, 25.2375
37.4284, 25.2841
37.4235, 25.2162
37.4159, 25.2766
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4152, 25.2325
37.4395, 25.2835
37.4247, 25.2162
37.4159, 25.2181
37.4161, 25.267
37.4164, 25.2628
37.4402, 25.2852
37.4164, 25.232
37.4161, 25.235
37.416, 25.2778
37.4163, 25.2345
37.4293, 25.2836
37.4195, 25.2164
37.4165, 25.2332
37.4264, 25.2154
37.4162, 25.2242
37.4166, 25.226
37.4155, 25.225
37.4403, 25.2842
37.4166, 25.2501
37.4157, 25.2637
37.4162, 25.2413
37.4172, 25.2148
37.4202, 25.2846
37.4156, 25.2359
37.4153, 25.2686
37.4163, 25.2756
37.4159, 25.2304
37.4202, 25.2161
37.4187, 25.2164
37.4242, 25.2164
37.3837, 25.2107
37.4164, 25.2638
37.4156, 25.2555
37.4157, 25.2524
37.3686, 25.2169
37.4162, 25.2279
37.4297, 25.2166
37.3838, 25.2008
37.3834, 25.2034
37.3734, 25.2174
37.3835, 25.2042
37.384, 25.207
37.3665, 25.2178
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2011
37.3793, 25.2172
37.4166, 25.2289
37.4366, 25.2837
37.4422, 25.2837
37.4186, 25.2159
37.4158, 25.2556
37.4161, 25.2316
37.4295, 25.2846
37.4165, 25.2684
37.4214, 25.2849
37.4189, 25.2157
37.4165, 25.2386
37.4381, 25.2846
37.4153, 25.2267
37.3839, 25.2068
37.4163, 25.2548
37.4325, 25.2161
37.4162, 25.2428
37.4151, 25.2445
37.4166, 25.2814
37.4165, 25.2637
37.4164, 25.2186
37.4163, 25.2553
37.4157, 25.2324
37.4165, 25.2375
37.4284, 25.2841
37.4235, 25.2162
37.37, 25.2088
37.4163, 25.2775
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4152, 25.2325
37.4395, 25.2835
37.4247, 25.2162
37.4159, 25.2181
37.4161, 25.267
37.4164, 25.2628
37.4402, 25.2852
37.4164, 25.232
37.4161, 25.235
37.416, 25.2778
37.4163, 25.2345
37.4293, 25.2836
37.4195, 25.2164
37.4165, 25.2344
37.4264, 25.2154
37.4162, 25.2242
37.4166, 25.226
37.4155, 25.225
37.4392, 25.2839
37.4161, 25.2498
37.4157, 25.2637
37.415, 25.2445
37.4172, 25.2148
37.4202, 25.2846
37.4156, 25.2358
37.4153, 25.2686
37.4163, 25.2756
37.4159, 25.2304
37.4202, 25.2161
37.4187, 25.2164
37.4242, 25.2164
37.3837, 25.2107
37.4164, 25.2638
37.4156, 25.2555
37.4164, 25.2548
37.3686, 25.2169
37.4158, 25.2273
37.4297, 25.2166
37.3838, 25.2008
37.3834, 25.2034
37.3824, 25.2015
37.3734, 25.2174
37.3835, 25.2042
37.384, 25.207
37.3665, 25.2178
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2011
37.3793, 25.2172
37.4166, 25.2289
37.4366, 25.2837
37.4422, 25.2837
37.4165, 25.214
37.4158, 25.2556
37.4161, 25.2316
37.4295, 25.2846
37.4166, 25.2639
37.4214, 25.2849
37.4189, 25.2157
37.4165, 25.2386
37.438, 25.2845
37.4153, 25.2267
37.3839, 25.2068
37.4163, 25.2548
37.4325, 25.2161
37.4162, 25.2428
37.4151, 25.2445
37.4166, 25.2814
37.4165, 25.2637
37.4164, 25.2186
37.4163, 25.2553
37.4157, 25.2324
37.4165, 25.2375
37.4284, 25.2841
37.4235, 25.2162
37.371, 25.2167
37.4163, 25.2775
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4158, 25.234
37.4395, 25.2835
37.4247, 25.2162
37.4159, 25.2181
37.4161, 25.267
37.4164, 25.2628
37.4402, 25.2852
37.4164, 25.232
37.4161, 25.235
37.416, 25.2778
37.4163, 25.2345
37.4293, 25.2836
37.4194, 25.2146
37.4165, 25.2344
37.4264, 25.2154
37.4162, 25.2242
37.4166, 25.226
37.4155, 25.225
37.4392, 25.2839
37.4154, 25.2558
37.4161, 25.27
37.415, 25.2445
37.4172, 25.2148
37.4202, 25.2846
37.4149, 25.2372
37.4153, 25.2686
37.4163, 25.2756
37.4159, 25.2304
37.4202, 25.2161
37.4187, 25.2164
37.4206, 25.2164
37.3837, 25.2107
37.4161, 25.2676
37.4156, 25.2555
37.4164, 25.2548
37.3686, 25.2169
37.4158, 25.2273
37.4297, 25.2166
37.3838, 25.2008
37.3834, 25.2034
37.38, 25.2127
37.3734, 25.2174
37.3811, 25.2076
37.3665, 25.2178
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2043
37.38, 25.2172
37.4166, 25.2177
37.4366, 25.2837
37.4422, 25.2837
37.4165, 25.214
37.4143, 25.2551
37.4161, 25.2316
37.4295, 25.2846
37.4166, 25.2639
37.4214, 25.2849
37.4189, 25.2157
37.4165, 25.2386
37.438, 25.2845
37.4153, 25.2267
37.3839, 25.2068
37.4183, 25.25
37.4325, 25.2161
37.4162, 25.2428
37.4151, 25.2445
37.4166, 25.2814
37.4165, 25.2637
37.4164, 25.2186
37.4163, 25.2553
37.4157, 25.2324
37.4165, 25.2375
37.4284, 25.2841
37.4235, 25.2162
37.371, 25.2167
37.4163, 25.2775
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4158, 25.234
37.4395, 25.2835
37.384, 25.2013
37.4247, 25.2162
37.4163, 25.2207
37.4161, 25.267
37.4164, 25.2628
37.4402, 25.2852
37.4302, 25.2839
37.4164, 25.232
37.4162, 25.2325
37.4194, 25.2791
37.4163, 25.2345
37.4293, 25.2836
37.4194, 25.2146
37.4165, 25.2344
37.4264, 25.2154
37.4162, 25.2242
37.4166, 25.226
37.4155, 25.225
37.4392, 25.2839
37.4154, 25.2558
37.4162, 25.271
37.415, 25.2445
37.4162, 25.2175
37.4202, 25.2846
37.4192, 25.2375
37.4153, 25.2686
37.4163, 25.2756
37.4159, 25.2304
37.4216, 25.2159
37.4187, 25.2164
37.4206, 25.2164
37.3837, 25.2107
37.4161, 25.2676
37.4156, 25.2555
37.4164, 25.2548
37.3686, 25.2169
37.4158, 25.2273
37.4297, 25.2166
37.3838, 25.2008
37.0975, 25.0918
37.3834, 25.2034
37.3755, 25.2157
37.3734, 25.2174
37.3745, 25.2131
37.3665, 25.2178
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2043
37.38, 25.2172
37.4166, 25.2177
37.4366, 25.2837
37.4422, 25.2837
37.4165, 25.214
37.4158, 25.2556
37.4161, 25.2316
37.4302, 25.2836
37.4166, 25.2639
37.4214, 25.2849
37.4189, 25.2157
37.4165, 25.2386
37.438, 25.2845
37.4153, 25.2267
37.3839, 25.2068
37.4163, 25.2466
37.4325, 25.2161
37.4162, 25.2428
37.4151, 25.2445
37.4166, 25.2814
37.4165, 25.2637
37.4164, 25.2186
37.4163, 25.2553
37.4157, 25.2324
37.4165, 25.2375
37.4284, 25.2841
37.4235, 25.2162
37.371, 25.2167
37.4163, 25.2775
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4158, 25.234
37.4395, 25.2835
37.384, 25.2013
37.4247, 25.2162
37.4163, 25.2207
37.4161, 25.267
37.4164, 25.2628
37.4402, 25.2852
37.4302, 25.2839
37.4159, 25.2305
37.4162, 25.2325
37.4212, 25.2833
37.4163, 25.2345
37.4293, 25.2836
37.4194, 25.2146
37.4165, 25.2344
37.4264, 25.2154
37.4156, 25.2262
37.4166, 25.226
37.4155, 25.225
37.4392, 25.2839
37.4154, 25.2558
37.4162, 25.271
37.415, 25.2445
37.4162, 25.2175
37.4202, 25.2846
37.4164, 25.2311
37.4153, 25.2686
37.4163, 25.2756
37.4159, 25.2304
37.4216, 25.2159
37.4187, 25.2164
37.4206, 25.2164
37.3837, 25.2107
37.4161, 25.2676
37.4156, 25.2555
37.4165, 25.2518
37.3686, 25.2169
37.4158, 25.2273
37.4297, 25.2166
37.3838, 25.2008
37.0847, 25.0842
37.0964, 25.091
37.1003, 25.0941
37.1009, 25.1063
37.3834, 25.2034
37.3739, 25.2175
37.3734, 25.2174
37.3778, 25.2176
37.3665, 25.2178
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2043
37.3779, 25.2168
37.4166, 25.2177
37.4366, 25.2837
37.4422, 25.2837
37.4165, 25.214
37.4158, 25.2556
37.4165, 25.234
37.4302, 25.2836
37.4166, 25.2639
37.4214, 25.2849
37.4189, 25.2157
37.4165, 25.2386
37.438, 25.2845
37.4153, 25.2267
37.3839, 25.2068
37.4163, 25.2466
37.4325, 25.2161
37.4148, 25.2416
37.417, 25.2457
37.4166, 25.2814
37.4165, 25.2637
37.4164, 25.2186
37.4156, 25.2605
37.4153, 25.2315
37.4165, 25.2375
37.4284, 25.2841
37.4249, 25.2178
37.371, 25.2167
37.4163, 25.2775
37.4364, 25.2839
37.4163, 25.2713
37.4165, 25.2648
37.4158, 25.234
37.4395, 25.2835
37.384, 25.2013
37.4247, 25.2162
37.4163, 25.2207
37.4161, 25.267
37.4164, 25.2628
37.4402, 25.2852
37.4302, 25.2839
37.4159, 25.2305
37.4162, 25.2325
37.4212, 25.2833
37.4163, 25.2345
37.4287, 25.2844
37.4194, 25.2146
37.4156, 25.2338
37.4264, 25.2154
37.4156, 25.2262
37.4166, 25.226
37.4155, 25.225
37.4392, 25.2839
37.4154, 25.2558
37.4162, 25.271
37.415, 25.2445
37.4162, 25.2175
37.4202, 25.2846
37.4164, 25.2311
37.4153, 25.2686
37.4163, 25.2756
37.4159, 25.2304
37.4216, 25.2159
37.4187, 25.2164
37.4206, 25.2164
37.3836, 25.2084
37.4161, 25.2676
37.4156, 25.2555
37.4165, 25.2518
37.3686, 25.2169
37.4158, 25.2273
37.4297, 25.2166
37.3838, 25.2008
37.0627, 25.0658
37.0713, 25.0751
37.0896, 25.0848
37.0849, 25.1073
37.3834, 25.2034
37.3739, 25.2175
37.3734, 25.2174
37.3778, 25.2176
37.3665, 25.2178
37.3842, 25.2127
37.3842, 25.2008
37.3835, 25.2043
37.3779, 25.2168
